name,state,dept_type,url
office of the united states marshal for the district of new mexico,new mexico,other agencies,https://www.usmarshals.gov/district/nm/general/marshal.htm
otero county sheriff's department,new mexico,county agencies,https://co.otero.nm.us/254/Sheriffs-Office
park rangers,new mexico,state agencies,https://www.parkrangeredu.org/new-mexico/
picuris pueblo police department,new mexico,tribal agencies,http://www.picurispueblo.org/
placitas police department,new mexico,city agencies,https://www.newsbreak.com/new-mexico/placitas/safety
pojoaque pueblo police department,new mexico,tribal agencies,http://pojoaque.org/community/tribal-police/
portales police department,new mexico,city agencies,https://www.portalesnm.gov/department/index.php?structureid=46
quay county sheriff's office,new mexico,county agencies,http://www.quaycounty-nm.gov/elected-officals/sheriff/
ramah navaho chapter police department,new mexico,tribal agencies,https://ramahnavajo.org/
raton police department,new mexico,city agencies,https://www.ratonnm.gov/143/Police
red river marshal's office,new mexico,city agencies,https://redriver.org/town/town-services/marshals-office
rio arriba county sheriff's office,new mexico,county agencies,http://www.rio-arriba.org/departments_and_divisions/sheriff.html
rio rancho police department,new mexico,city agencies,https://www.rrnm.gov/17/Police
roosevelt county sheriff's office,new mexico,county agencies,https://www.rooseveltcounty.com/?page_id=848
roswell police department,new mexico,city agencies,https://roswell-nm.gov/153/Police-Department
ruidoso police department,new mexico,city agencies,https://www.ruidoso-nm.gov/police-department
sandia park police department,new mexico,city agencies,https://sandiapueblo.nsn.us/spd/
sandia tribal police,new mexico,tribal agencies,https://sandiapueblo.nsn.us/tribal-police/
sandoval county sheriff's office,new mexico,county agencies,https://www.sandovalcountynm.gov/elected-officials/scso/
san felipe pueblo police department,new mexico,tribal agencies,https://13th.nmdas.com/2016/07/26/victim-advocates-2/
san ildefonso pueblo police department,new mexico,tribal agencies,https://www.sanipueblo.org/contact-us.aspx
san juan county sheriff's office,new mexico,county agencies,http://www.sjcounty.net/government/sheriff-s-office
san juan pueblo police department,new mexico,tribal agencies,https://en.wikipedia.org/wiki/List_of_law_enforcement_agencies_in_New_Mexico
san miguel county sheriff's office,new mexico,county agencies,http://www.co.sanmiguel.nm.us/county_sheriff/index.php
santa ana pueblo police department,new mexico,tribal agencies,https://santaana-nsn.gov/index.php/police-front-page/
santa clara police department,new mexico,city agencies,http://www.villageofsantaclara.org/police/government/city_information.php
santa clara pueblo police department,new mexico,tribal agencies,https://www.justice.gov/usao-nm/blog/indian-country-law-enforcement-coordination-pueblo-santa-clara
