name,state,dept_type,url
salt river pima-maricopa police department,arizona,tribal agencies,https://www.srpmic-nsn.gov/government/srpd
san carlos apache police department,arizona,tribal agencies,http://www.sancarlosapache.com/Contact.htm
san luis police department,arizona,municipal agencies,https://sanluispolice.org/
santa cruz county sheriff's office,arizona,county agencies,https://santacruzsheriff.org/
scottsdale police department,arizona,municipal agencies,https://www.scottsdaleaz.gov/police
sedona police department,arizona,municipal agencies,https://www.sedonaaz.gov/your-government/departments/police
show low police department,arizona,municipal agencies,https://www.showlowaz.gov/364/Police-Department
sierra vista police department,arizona,municipal agencies,https://www.sierravistaaz.gov/city-departments/police/
snowflake-taylor police department,arizona,municipal agencies,http://ci.snowflake.az.us/departments/police-department/
somerton police department,arizona,municipal agencies,https://www.somertonaz.gov/departments/police/index.php
southeast arizona task force,arizona,regional agencies,https://www.phoenix.gov/aztf1
southern arizona dui task force,arizona,regional agencies,https://www.azdps.gov/organization/hpd/dui
south tucson police department,arizona,municipal agencies,https://www.southtucsonaz.gov/police
springerville police department,arizona,municipal agencies,https://www.springervilleaz.gov/your-government/police/
st johns police department,arizona,municipal agencies,https://www.sjaz.us/police/
superior police department,arizona,municipal agencies,https://www.pinalcentral.com/casa_grande_dispatch/area_news/casa-grande-lieutenant-hired-as-superiors-new-police-chief/article_b9cd1552-42f3-5792-82ac-91f192521a3b.html
surprise police department,arizona,municipal agencies,https://www.surpriseaz.gov/882/Police-Department
technical services division,arizona,state agencies,https://www.azdps.gov/organization/tsd
tempe police department,arizona,municipal agencies,https://www.tempe.gov/government/police
thatcher police department,arizona,municipal agencies,https://thatcher.az.gov/187/Police-Department
tohono o'odham police department,arizona,tribal agencies,http://www.tonation-nsn.gov/public-safety/police-department/
tolleson police department,arizona,municipal agencies,https://www.tollesonaz.org/15/Police-Department
tombstone marshal's office,arizona,municipal agencies,https://www.cityoftombstoneaz.gov/marshals-office/
tonto apache police department,arizona,tribal agencies,https://itcaonline.com/member-tribes/tonto-apache-tribe/
tuba city school district security,arizona,school/college agencies,https://www.nhonews.com/news/2018/mar/02/numerous-threats-prompt-closures-tuba-city-schools/
tucson police department,arizona,municipal agencies,https://www.tucsonaz.gov/police
united states department of veterans affairs police,arizona,federal agencies,https://www.prescott.va.gov/contact/
united states forest service,arizona,federal agencies,https://www.fs.usda.gov/
university of arizona police department,arizona,school/college agencies,https://uapd.arizona.edu/
us border patrol,arizona,federal agencies,https://www.cbp.gov/border-security/along-us-borders/border-patrol-sectors/tucson-sector-arizona
u.s. customs and border protection,arizona,federal agencies,https://www.cbp.gov/travel/trusted-traveler-programs/global-entry/enrollment-centers/arizona
u.s. immigration and customs enforcement,arizona,federal agencies,https://www.ice.gov/
wellton police department,arizona,municipal agencies,https://town.wellton.az.us/police-department-3/
white river tribal police,arizona,tribal agencies,https://www.wmapolice.com/
