name,state,dept_type,url
central berks regional police department,pennsylvania,regional police agencies,https://www.centralberks.org/
central bucks county regional police department,pennsylvania,regional police agencies,https://bucks.crimewatchpa.com/centralbucksregionalpd
chalfont borough police department,pennsylvania,municipal agencies,https://www.chalfontborough.com/police/
chambersburg police department,pennsylvania,municipal agencies,https://franklin.crimewatchpa.com/chambersburgpd
charleroi regional police department,pennsylvania,municipal agencies,https://www.charleroiboro.org/departments/
chartiers township police department,pennsylvania,municipal agencies,http://www.chartierstwp.com/departments/police-department/
chatham university,pennsylvania,college and university agencies,https://www.chatham.edu/
cheltenham township police department,pennsylvania,municipal agencies,https://www.cheltenhamtownship.org/pview.aspx?id=3079
chester county sheriff's office,pennsylvania,county agencies,https://chesco.org/167/Sheriff
chester township police department,pennsylvania,municipal agencies,https://townshipofchester.com/police/
chippewa township police department,pennsylvania,municipal agencies,http://chippewa-twp.org/departments/police-department/
churchill township police department,pennsylvania,municipal agencies,http://www.churchillborough.com/churchill-departments/police.aspx
city of arnold police department,pennsylvania,municipal agencies,https://www.cityofarnoldpa.org/
clariton police department,pennsylvania,municipal agencies,http://cityofclairton.com/city-of-clairton-police-department/
clarks summit police department,pennsylvania,municipal agencies,http://www.clarkssummitboro.org/
clearfield borough police department,pennsylvania,municipal agencies,https://clearfieldboro.com/
clearfield county sheriff's office,pennsylvania,county agencies,https://clearfieldco.org/sheriff/
clifford heights police department,pennsylvania,municipal agencies,http://cliftonheightspolice.com/contact-us/
clinton county sheriff's office,pennsylvania,county agencies,http://www.clintoncountypa.com/elected_offices/sheriff/index.php
clymer police department,pennsylvania,municipal agencies,https://www.policeone.com/law-enforcement-directory/police-departments/clymer-borough-police-department-clymer-pa-9aa968e17eb8f087/
coaldale police department,pennsylvania,municipal agencies,http://coaldaleborough.org/
coal township police department,pennsylvania,municipal agencies,https://www.norrycopa.net/index.php/coal-township/
coatesville police department,pennsylvania,municipal agencies,https://www.coatesville.org/emergency-services/police/
cochranton police department,pennsylvania,municipal agencies,http://www.cochrantonboro.org/police-department.html
colebrookdale district police,pennsylvania,municipal agencies,http://colebrookdale.org/police
collegeville police department,pennsylvania,municipal agencies,https://www.collegeville-pa.gov/services/police-department/
collier police department,pennsylvania,municipal agencies,https://www.colliertownship.net/154/Police-Services
collingdale borough police department,pennsylvania,municipal agencies,https://collingdalepolice.com/
colonial regional police department,pennsylvania,regional police agencies,http://colonialregionalpd.org/
columbia county sheriff's office,pennsylvania,county agencies,http://columbiapa.org/sheriff/index.php
columbia police department,pennsylvania,municipal agencies,https://lancaster.crimewatchpa.com/columbiapd
colwyn police department,pennsylvania,municipal agencies,https://www.delcotimes.com/news/fop-cuts-ties-with-colwyn-residents-question-police-presence/article_09c64d16-4208-11ea-b400-3740d9fbef26.html
conellsville police department,pennsylvania,municipal agencies,https://www.connellsville.us/police
conewago township police department,pennsylvania,municipal agencies,http://www.conewagotwp.org/?page_id=606
confluence police department,pennsylvania,municipal agencies,https://www.tribdem.com/news/confluence-police-department-disbands-after-chief-s-firing/article_c1eb6074-7cb3-11e7-a08d-af12de50290a.html
conneaut lake regional police department,pennsylvania,municipal agencies,https://www.clrpd.com/
conshohocken borough police department,pennsylvania,municipal agencies,http://www.conshohockenpa.gov/community-services/police-services.aspx
conway borough police department,pennsylvania,municipal agencies,https://conwaypa.org/Police.html
conyngham police department,pennsylvania,municipal agencies,http://www.conynghamborough.org/?page_id=351
coopersburg police department,pennsylvania,municipal agencies,http://www.coopersburgborough.org/
coplay borough police department,pennsylvania,municipal agencies,http://www.coplayborough.org/police.html
coraopolis police department,pennsylvania,municipal agencies,http://coraopolispa.com/police-department/
cornwall police department,pennsylvania,municipal agencies,https://www.nctown.org/departments-services/police
corry police department,pennsylvania,municipal agencies,https://www.corrypa.org/police-department
coudersport borough police department,pennsylvania,municipal agencies,https://coudersportborough.org/
courtdale borough police department,pennsylvania,municipal agencies,https://dallasborough.org/services/police-department/
covington township police department,pennsylvania,municipal agencies,http://covingtontwp.org/departments/police-department/
crafton police department,pennsylvania,municipal agencies,https://www.craftonborough.com/emergency-services
cranberry township police department,pennsylvania,municipal agencies,https://www.cranberrytownship.org/191/Police
crescent township police department,pennsylvania,municipal agencies,http://crescenttownship.com/departments/police/
cressona police department,pennsylvania,municipal agencies,https://www.abc27.com/news/pennsylvania/police-investigate-mobil-armed-robbery-in-cressona/
cresson borough police department,pennsylvania,municipal agencies,https://www.odmp.org/officer/14771-chief-of-police-james-f-fred-pfeister
cumberland county sheriff's office,pennsylvania,county agencies,https://www.ccpa.net/97/Sheriff
cumberland police department,pennsylvania,municipal agencies,https://www.ccpa.net/2010/Local-Police-Departments
cumru township police,pennsylvania,municipal agencies,http://www.cumrutownship.com/departments/policedepartment.html
curwensville borough police department,pennsylvania,municipal agencies,https://curwensvilleborough.com/
dale borough police department,pennsylvania,municipal agencies,https://www.odmp.org/officer/24704-police-officer-dale-thomas-provins-jr
dallas borough police department,pennsylvania,municipal agencies,https://dallasborough.org/services/police-department/
dallas township police department,pennsylvania,municipal agencies,https://www.dallastwp.org/police/
dalton borough police department,pennsylvania,municipal agencies,https://ecode360.com/31043686
danville police department,pennsylvania,municipal agencies,https://www.danvillepd.net/
darby borough police department,pennsylvania,municipal agencies,http://darbyborough.com/
darlington township police department,pennsylvania,municipal agencies,https://www.darlingtontwp.com/fire-department
